345.52	1198.53
345.73	1198.53
345.94	1198.53
346.16	1187.25
346.37	1202.40
346.58	1195.97
346.79	1203.84
347.00	1195.13
347.22	1201.89
347.43	1196.14
347.64	1208.01
347.85	1194.38
348.06	1201.17
348.28	1203.00
348.49	1204.39
348.70	1196.61
348.91	1205.70
349.12	1196.36
349.34	1206.05
349.55	1198.18
349.76	1201.22
349.97	1201.24
350.18	1204.21
350.40	1202.87
350.61	1205.25
350.82	1193.29
351.03	1206.93
351.24	1201.20
351.46	1207.63
351.67	1196.98
351.88	1206.68
352.09	1197.63
352.30	1203.82
352.51	1200.54
352.73	1205.21
352.94	1198.37
353.15	1202.44
353.36	1196.01
353.57	1206.40
353.79	1199.11
354.00	1204.12
354.21	1209.86
354.42	1207.99
354.63	1197.45
354.84	1200.60
355.06	1203.51
355.27	1199.86
355.48	1195.50
355.69	1206.85
355.90	1204.41
356.11	1207.42
356.33	1197.94
356.54	1210.43
356.75	1203.69
356.96	1209.61
357.17	1196.61
357.38	1204.16
357.60	1195.11
357.81	1199.13
358.02	1210.43
358.23	1210.06
358.44	1204.70
358.65	1210.00
358.87	1202.69
359.08	1199.68
359.29	1202.94
359.50	1206.87
359.71	1194.93
359.92	1202.83
360.13	1196.83
360.35	1208.51
360.56	1202.16
360.77	1200.64
360.98	1201.48
361.19	1209.45
361.40	1198.68
361.62	1204.41
361.83	1202.46
362.04	1210.53
362.25	1196.32
362.46	1211.66
362.67	1199.84
362.88	1213.52
363.10	1207.01
363.31	1204.78
363.52	1198.57
363.73	1204.62
363.94	1203.43
364.15	1211.23
364.36	1195.52
364.57	1209.57
364.79	1206.15
365.00	1208.83
365.21	1198.37
365.42	1199.95
365.63	1198.35
365.84	1210.66
366.05	1193.88
366.27	1205.19
366.48	1203.43
366.69	1202.69
366.90	1195.83
367.11	1205.70
367.32	1204.25
367.53	1211.17
367.74	1196.83
367.95	1207.09
368.17	1201.69
368.38	1203.20
368.59	1194.64
368.80	1209.45
369.01	1205.68
369.22	1204.92
369.43	1202.73
369.64	1204.88
369.86	1199.62
370.07	1206.72
370.28	1200.38
370.49	1210.62
370.70	1200.03
370.91	1208.30
371.12	1194.33
371.33	1208.24
371.54	1198.29
371.76	1204.88
371.97	1191.55
372.18	1209.63
372.39	1209.02
372.60	1206.34
372.81	1198.76
373.02	1205.62
373.23	1198.41
373.44	1204.62
373.65	1199.21
373.87	1207.13
374.08	1202.14
374.29	1207.34
374.50	1195.15
374.71	1210.72
374.92	1196.77
375.13	1206.70
375.34	1202.12
375.55	1211.17
375.76	1200.33
375.97	1210.70
376.19	1197.08
376.40	1213.03
376.61	1201.63
376.82	1212.95
377.03	1197.47
377.24	1205.29
377.45	1198.78
377.66	1206.85
377.87	1201.15
378.08	1209.08
378.29	1208.04
378.50	1206.95
378.71	1200.72
378.93	1211.80
379.14	1197.90
379.35	1203.98
379.56	1204.00
379.77	1205.68
379.98	1205.88
380.19	1208.30
380.40	1196.46
380.61	1204.21
380.82	1203.61
381.03	1208.40
381.24	1197.88
381.45	1203.53
381.66	1198.78
381.88	1206.79
382.09	1198.72
382.30	1207.52
382.51	1203.78
382.72	1207.63
382.93	1203.24
383.14	1212.11
383.35	1198.88
383.56	1208.75
383.77	1195.60
383.98	1208.04
384.19	1196.12
384.40	1206.09
384.61	1200.21
384.82	1210.53
385.03	1196.03
385.24	1209.16
385.45	1202.14
385.67	1208.44
385.88	1202.14
386.09	1211.84
386.30	1200.58
386.51	1212.01
386.72	1202.75
386.93	1205.11
387.14	1197.90
387.35	1210.70
387.56	1209.18
387.77	1207.81
387.98	1194.54
388.19	1212.54
388.40	1200.97
388.61	1209.63
388.82	1208.26
389.03	1200.29
389.24	1206.56
389.45	1205.70
389.66	1201.83
389.87	1203.86
390.08	1197.20
390.29	1213.01
390.50	1200.13
390.71	1215.08
390.92	1207.38
391.13	1206.09
391.34	1202.30
391.55	1205.86
391.76	1195.73
391.98	1209.22
392.19	1196.18
392.40	1209.84
392.61	1211.54
392.82	1211.27
393.03	1196.05
393.24	1212.50
393.45	1202.96
393.66	1204.10
393.87	1195.52
394.08	1207.30
394.29	1203.80
394.50	1206.48
394.71	1209.78
394.92	1211.43
395.13	1201.89
395.34	1207.91
395.55	1202.28
395.76	1203.12
395.97	1204.90
396.18	1208.08
396.39	1200.36
396.60	1205.25
396.81	1212.54
397.02	1216.64
397.23	1201.71
397.44	1199.15
397.65	1201.87
397.86	1214.61
398.07	1190.79
398.28	1204.64
398.49	1207.69
398.70	1208.59
398.91	1205.86
399.12	1209.84
399.33	1197.28
399.54	1215.31
399.75	1205.84
399.96	1210.00
400.17	1201.50
400.38	1205.37
400.59	1198.14
400.80	1208.49
401.01	1199.82
401.22	1200.74
401.42	1195.19
401.63	1210.10
401.84	1201.89
402.05	1204.16
402.26	1205.41
402.47	1210.29
402.68	1201.85
402.89	1203.69
403.10	1202.01
403.31	1216.45
403.52	1205.68
403.73	1207.87
403.94	1200.23
404.15	1206.23
404.36	1205.56
404.57	1209.65
404.78	1195.69
404.99	1202.38
405.20	1198.72
405.41	1206.68
405.62	1199.68
405.83	1207.61
406.04	1207.28
