345.52	1215.65
345.73	1215.65
345.94	1215.65
346.16	1209.55
346.37	1210.96
346.58	1217.82
346.79	1221.76
347.00	1209.24
347.22	1220.08
347.43	1208.87
347.64	1220.18
347.85	1216.64
348.06	1224.95
348.28	1213.83
348.49	1224.91
348.70	1214.83
348.91	1225.36
349.12	1215.80
349.34	1221.00
349.55	1210.53
349.76	1221.53
349.97	1216.35
350.18	1217.21
350.40	1213.81
350.61	1217.03
350.82	1212.15
351.03	1223.44
351.24	1213.50
351.46	1218.17
351.67	1216.51
351.88	1223.58
352.09	1218.40
352.30	1217.05
352.51	1208.71
352.73	1220.30
352.94	1224.38
353.15	1224.58
353.36	1211.78
353.57	1222.78
353.79	1221.29
354.00	1217.70
354.21	1219.40
354.42	1227.61
354.63	1217.82
354.84	1225.42
355.06	1213.09
355.27	1221.59
355.48	1222.82
355.69	1223.76
355.90	1222.56
356.11	1218.48
356.33	1218.05
356.54	1221.61
356.75	1214.77
356.96	1221.33
357.17	1212.52
357.38	1211.99
357.60	1219.46
357.81	1222.47
358.02	1213.77
358.23	1218.52
358.44	1214.49
358.65	1217.72
358.87	1223.78
359.08	1221.76
359.29	1210.33
359.50	1224.73
359.71	1213.32
359.92	1223.09
360.13	1210.92
360.35	1223.76
360.56	1213.59
360.77	1222.82
360.98	1215.18
361.19	1226.06
361.40	1216.84
361.62	1221.80
361.83	1214.59
362.04	1225.63
362.25	1217.21
362.46	1218.30
362.67	1219.05
362.88	1221.08
363.10	1221.96
363.31	1224.69
363.52	1214.08
363.73	1213.85
363.94	1217.42
364.15	1223.87
364.36	1213.89
364.57	1220.79
364.79	1225.44
365.00	1223.89
365.21	1219.24
365.42	1221.20
365.63	1210.72
365.84	1225.40
366.05	1215.65
366.27	1224.66
366.48	1211.00
366.69	1225.34
366.90	1219.44
367.11	1223.54
367.32	1217.60
367.53	1221.10
367.74	1219.11
367.95	1223.64
368.17	1218.60
368.38	1222.29
368.59	1224.91
368.80	1221.82
369.01	1216.21
369.22	1221.33
369.43	1212.83
369.64	1222.58
369.86	1212.62
370.07	1221.16
370.28	1215.10
370.49	1220.14
370.70	1216.33
370.91	1225.03
371.12	1221.12
371.33	1229.66
371.54	1215.02
371.76	1218.71
371.97	1209.57
372.18	1224.54
372.39	1218.01
372.60	1223.78
372.81	1221.41
373.02	1221.29
373.23	1217.31
373.44	1227.02
373.65	1221.82
373.87	1218.99
374.08	1216.04
374.29	1218.40
374.50	1221.08
374.71	1228.25
374.92	1221.31
375.13	1221.59
375.34	1217.13
375.55	1222.88
375.76	1210.45
375.97	1230.56
376.19	1213.59
376.40	1231.03
376.61	1217.78
376.82	1221.57
377.03	1217.31
377.24	1227.74
377.45	1213.52
377.66	1223.64
377.87	1221.02
378.08	1230.42
378.29	1217.82
378.50	1224.87
378.71	1218.48
378.93	1221.14
379.14	1218.09
379.35	1220.47
379.56	1214.26
379.77	1231.40
379.98	1215.86
380.19	1221.82
380.40	1223.78
380.61	1218.56
380.82	1218.46
381.03	1230.97
381.24	1222.39
381.45	1217.13
381.66	1214.28
381.88	1227.45
382.09	1219.18
382.30	1225.91
382.51	1222.45
382.72	1220.43
382.93	1213.30
383.14	1216.08
383.35	1216.29
383.56	1225.50
383.77	1223.23
383.98	1223.09
384.19	1221.78
384.40	1224.38
384.61	1212.50
384.82	1223.62
385.03	1213.20
385.24	1222.33
385.45	1226.47
385.67	1225.30
385.88	1212.83
386.09	1227.04
386.30	1216.66
386.51	1225.12
386.72	1215.59
386.93	1226.39
387.14	1214.36
387.35	1226.28
387.56	1224.50
387.77	1222.49
387.98	1215.57
388.19	1221.63
388.40	1220.22
388.61	1224.19
388.82	1221.29
389.03	1226.79
389.24	1219.79
389.45	1219.83
389.66	1216.25
389.87	1228.76
390.08	1215.39
390.29	1221.22
390.50	1213.11
390.71	1226.86
390.92	1213.03
391.13	1219.24
391.34	1215.65
391.55	1219.03
391.76	1219.24
391.98	1230.46
392.19	1216.45
392.40	1223.62
392.61	1221.14
392.82	1225.89
393.03	1212.27
393.24	1216.80
393.45	1220.71
393.66	1214.40
393.87	1214.59
394.08	1227.78
394.29	1215.39
394.50	1225.73
394.71	1217.15
394.92	1225.16
395.13	1216.76
395.34	1225.12
395.55	1224.28
395.76	1231.07
395.97	1219.77
396.18	1227.04
396.39	1220.06
396.60	1227.53
396.81	1221.04
397.02	1219.07
397.23	1222.56
397.44	1215.08
397.65	1222.58
397.86	1224.75
398.07	1222.74
398.28	1221.78
398.49	1218.50
398.70	1225.48
398.91	1222.25
399.12	1224.40
399.33	1215.76
399.54	1219.11
399.75	1218.54
399.96	1231.69
400.17	1219.52
400.38	1226.67
400.59	1216.76
400.80	1226.79
