345.52	1207.69
345.73	1207.69
345.94	1207.69
346.16	1196.08
346.37	1210.62
346.58	1202.26
346.79	1216.39
347.00	1209.26
347.22	1217.78
347.43	1205.48
347.64	1213.13
347.85	1213.50
348.06	1223.48
348.28	1209.43
348.49	1214.04
348.70	1207.50
348.91	1218.07
349.12	1208.32
349.34	1220.73
349.55	1214.30
349.76	1209.86
349.97	1215.20
350.18	1214.28
350.40	1216.21
350.61	1213.81
350.82	1212.01
351.03	1219.28
351.24	1215.12
351.46	1207.13
351.67	1208.18
351.88	1220.06
352.09	1205.02
352.30	1217.39
352.51	1211.68
352.73	1220.08
352.94	1216.62
353.15	1221.33
353.36	1214.34
353.57	1225.85
353.79	1213.79
354.00	1215.41
354.21	1209.98
354.42	1216.70
354.63	1216.68
354.84	1218.44
355.06	1219.87
355.27	1213.18
355.48	1216.00
355.69	1216.53
355.90	1212.99
356.11	1216.66
356.33	1211.21
356.54	1220.00
356.75	1210.98
356.96	1230.91
357.17	1217.13
357.38	1218.99
357.60	1212.85
357.81	1221.94
358.02	1213.95
358.23	1215.84
358.44	1219.97
358.65	1217.60
358.87	1209.86
359.08	1215.41
359.29	1210.94
359.50	1217.56
359.71	1212.19
359.92	1218.48
360.13	1219.05
360.35	1218.34
360.56	1215.31
360.77	1214.71
360.98	1211.17
361.19	1221.00
361.40	1220.71
361.62	1217.39
361.83	1214.49
362.04	1214.47
362.25	1206.99
362.46	1219.65
362.67	1214.79
362.88	1217.25
363.10	1216.68
363.31	1220.59
363.52	1207.89
363.73	1223.91
363.94	1207.18
364.15	1217.09
364.36	1214.53
364.57	1223.05
364.79	1209.65
365.00	1218.56
365.21	1218.50
365.42	1222.49
365.63	1219.48
365.84	1214.79
366.05	1213.48
366.27	1216.76
366.48	1216.62
366.69	1226.79
366.90	1215.12
367.11	1214.73
367.32	1213.03
367.53	1217.89
367.74	1215.61
367.95	1221.61
368.17	1215.06
368.38	1214.53
368.59	1217.35
368.80	1220.47
369.01	1211.19
369.22	1212.73
369.43	1212.01
369.64	1218.09
369.86	1210.04
370.07	1220.26
370.28	1211.37
370.49	1213.67
370.70	1215.76
370.91	1220.41
371.12	1206.03
371.33	1217.87
371.54	1213.07
371.76	1216.47
371.97	1215.49
372.18	1212.25
372.39	1217.60
372.60	1217.58
372.81	1214.51
373.02	1215.20
373.23	1223.42
373.44	1222.64
373.65	1213.65
