345.52	1247.19
345.73	1247.19
345.94	1247.19
346.16	1245.00
346.37	1253.19
346.58	1239.04
346.79	1254.97
347.00	1253.40
347.22	1261.06
347.43	1259.97
347.64	1255.77
347.85	1242.93
348.06	1250.26
348.28	1243.12
348.49	1259.28
348.70	1249.14
348.91	1254.77
349.12	1249.94
349.34	1251.62
349.55	1249.92
349.76	1261.65
349.97	1252.54
350.18	1252.87
350.40	1249.94
350.61	1266.55
350.82	1248.16
351.03	1254.73
351.24	1251.76
351.46	1255.77
351.67	1256.10
351.88	1258.39
352.09	1258.13
352.30	1256.14
352.51	1253.34
352.73	1267.96
352.94	1253.44
353.15	1258.15
353.36	1249.51
353.57	1257.78
353.79	1254.87
354.00	1260.05
354.21	1257.00
354.42	1258.25
354.63	1250.31
354.84	1265.77
355.06	1250.84
355.27	1258.56
355.48	1254.09
355.69	1256.18
355.90	1249.57
356.11	1263.99
356.33	1252.11
356.54	1265.79
356.75	1258.54
356.96	1263.51
357.17	1253.81
357.38	1258.72
357.60	1248.32
357.81	1262.63
358.02	1257.21
358.23	1265.11
358.44	1254.85
358.65	1254.97
358.87	1257.62
359.08	1257.62
359.29	1252.15
359.50	1255.02
359.71	1253.68
359.92	1260.40
360.13	1253.58
360.35	1265.30
360.56	1252.62
360.77	1261.49
360.98	1256.63
361.19	1265.85
361.40	1255.38
361.62	1267.06
361.83	1253.44
362.04	1258.46
362.25	1255.08
362.46	1254.89
362.67	1255.59
362.88	1260.09
363.10	1262.39
363.31	1267.49
363.52	1259.56
363.73	1257.35
363.94	1248.63
364.15	1252.93
364.36	1249.79
364.57	1268.23
364.79	1261.65
365.00	1265.54
365.21	1257.29
365.42	1265.89
365.63	1256.06
365.84	1262.59
366.05	1249.69
366.27	1257.80
366.48	1252.35
366.69	1256.43
366.90	1257.45
367.11	1258.21
367.32	1260.18
367.53	1256.16
367.74	1251.62
367.95	1262.51
368.17	1259.09
368.38	1264.09
368.59	1253.38
368.80	1255.73
369.01	1252.72
369.22	1254.03
369.43	1255.73
369.64	1256.88
369.86	1259.42
370.07	1267.43
370.28	1256.37
370.49	1259.71
370.70	1255.34
370.91	1263.31
371.12	1254.24
371.33	1260.20
371.54	1256.06
371.76	1258.35
371.97	1255.47
372.18	1261.81
372.39	1253.48
372.60	1264.56
372.81	1251.51
373.02	1260.05
373.23	1257.84
373.44	1262.55
373.65	1255.18
373.87	1262.20
374.08	1249.67
374.29	1264.48
374.50	1252.95
374.71	1259.79
374.92	1264.85
375.13	1259.69
375.34	1248.56
375.55	1258.21
375.76	1263.37
375.97	1270.56
376.19	1257.88
376.40	1260.46
376.61	1257.84
376.82	1258.89
377.03	1250.51
377.24	1266.05
377.45	1258.23
377.66	1254.48
377.87	1252.82
378.08	1262.55
378.29	1254.75
378.50	1261.38
378.71	1257.37
378.93	1263.88
379.14	1254.01
379.35	1256.39
379.56	1261.96
379.77	1262.76
379.98	1257.25
380.19	1266.20
380.40	1253.15
380.61	1258.21
380.82	1260.44
381.03	1268.08
381.24	1260.01
381.45	1263.45
381.66	1256.84
381.88	1267.88
382.09	1257.23
382.30	1265.19
382.51	1258.44
382.72	1261.06
382.93	1253.52
383.14	1260.32
383.35	1254.01
383.56	1258.95
383.77	1260.40
383.98	1263.35
384.19	1254.54
384.40	1264.13
384.61	1249.57
384.82	1265.03
385.03	1257.02
385.24	1260.03
385.45	1258.99
385.67	1260.38
385.88	1257.47
386.09	1263.72
386.30	1252.33
386.51	1258.60
386.72	1259.21
386.93	1265.42
387.14	1248.95
387.35	1262.25
387.56	1257.15
387.77	1260.03
387.98	1254.79
388.19	1271.46
388.40	1260.26
388.61	1270.33
388.82	1250.47
389.03	1260.22
389.24	1258.13
389.45	1260.16
389.66	1250.31
389.87	1268.31
390.08	1256.59
390.29	1266.93
390.50	1255.88
390.71	1263.97
390.92	1252.87
391.13	1269.19
391.34	1261.90
391.55	1262.08
391.76	1256.53
391.98	1269.13
392.19	1248.09
392.40	1263.02
392.61	1257.00
392.82	1270.15
393.03	1263.74
393.24	1263.08
393.45	1256.72
393.66	1259.44
393.87	1255.57
394.08	1260.46
394.29	1266.69
394.50	1261.79
394.71	1256.65
394.92	1256.08
395.13	1256.98
395.34	1259.93
395.55	1253.75
395.76	1267.75
395.97	1254.63
396.18	1270.52
396.39	1252.41
396.60	1272.42
396.81	1254.57
397.02	1261.84
397.23	1259.19
397.44	1263.68
397.65	1259.36
397.86	1261.45
398.07	1251.74
398.28	1259.64
398.49	1258.44
398.70	1266.22
398.91	1256.96
399.12	1260.26
399.33	1252.87
399.54	1269.66
399.75	1256.51
399.96	1258.21
400.17	1256.53
400.38	1262.22
400.59	1253.40
400.80	1267.80
401.01	1260.03
401.22	1262.31
401.42	1255.30
401.63	1262.70
401.84	1260.59
402.05	1261.61
402.26	1264.58
402.47	1264.33
402.68	1258.93
402.89	1257.27
403.10	1255.98
403.31	1263.90
403.52	1263.47
403.73	1271.83
403.94	1256.33
404.15	1264.13
404.36	1259.69
404.57	1261.32
404.78	1248.26
404.99	1255.63
405.20	1259.83
405.41	1265.11
405.62	1256.31
405.83	1270.03
406.04	1264.05
406.25	1263.27
406.46	1256.84
406.67	1261.84
406.88	1258.21
407.09	1261.63
407.30	1253.32
407.50	1263.92
407.71	1256.37
407.92	1267.06
408.13	1260.42
408.34	1265.50
408.55	1268.51
408.76	1263.43
408.97	1258.85
409.18	1261.77
409.39	1258.89
409.60	1262.49
409.81	1260.57
410.02	1266.77
410.23	1248.99
410.44	1262.82
410.65	1255.69
410.86	1263.45
411.07	1260.30
411.27	1266.75
411.48	1257.43
411.69	1264.03
411.90	1258.29
412.11	1267.32
412.32	1254.54
412.53	1262.68
412.74	1256.96
412.95	1268.84
413.16	1252.23
413.37	1267.04
413.58	1255.34
413.79	1267.96
414.00	1257.92
414.20	1263.54
414.41	1255.86
414.62	1264.50
414.83	1256.57
415.04	1263.66
415.25	1260.98
415.46	1263.00
415.67	1260.52
415.88	1265.28
416.09	1252.58
416.30	1264.52
416.51	1262.70
416.71	1263.19
