345.52	1252.35
345.73	1252.35
345.94	1252.35
346.16	1240.99
346.37	1250.69
346.58	1251.21
346.79	1251.39
347.00	1254.14
347.22	1254.61
347.43	1250.33
347.64	1256.59
347.85	1250.00
348.06	1256.76
348.28	1255.86
348.49	1257.62
348.70	1252.97
348.91	1259.42
349.12	1246.48
349.34	1259.15
349.55	1249.51
349.76	1254.61
349.97	1248.38
350.18	1256.12
350.40	1259.01
350.61	1257.68
350.82	1248.79
351.03	1263.19
351.24	1254.11
351.46	1252.93
351.67	1249.59
351.88	1257.10
352.09	1255.51
352.30	1253.87
352.51	1248.67
352.73	1260.03
352.94	1255.96
353.15	1256.78
353.36	1253.48
353.57	1265.17
353.79	1249.28
354.00	1251.94
354.21	1249.18
354.42	1260.65
354.63	1254.73
354.84	1259.28
355.06	1250.88
355.27	1259.99
355.48	1244.94
355.69	1260.87
355.90	1251.90
356.11	1259.52
356.33	1254.95
356.54	1263.68
356.75	1254.46
356.96	1262.70
357.17	1254.79
357.38	1260.67
357.60	1248.73
357.81	1260.57
358.02	1259.23
358.23	1256.59
358.44	1247.38
358.65	1256.14
358.87	1251.72
359.08	1260.20
359.29	1254.18
359.50	1257.17
359.71	1253.27
359.92	1263.78
360.13	1257.02
360.35	1258.91
360.56	1250.49
360.77	1255.59
360.98	1259.91
361.19	1266.18
361.40	1253.87
361.62	1265.05
361.83	1248.99
362.04	1256.35
362.25	1254.85
362.46	1258.78
362.67	1245.60
362.88	1256.35
363.10	1261.88
363.31	1257.15
363.52	1254.42
363.73	1259.56
363.94	1253.93
364.15	1266.81
364.36	1252.72
364.57	1259.19
364.79	1256.67
365.00	1258.37
365.21	1250.65
365.42	1268.68
365.63	1257.00
365.84	1262.68
366.05	1251.45
366.27	1256.18
366.48	1253.27
366.69	1262.53
366.90	1252.70
367.11	1262.04
367.32	1257.19
367.53	1256.82
367.74	1251.58
367.95	1262.82
368.17	1262.08
368.38	1264.54
368.59	1259.77
368.80	1259.13
369.01	1258.93
369.22	1257.17
369.43	1254.89
369.64	1260.98
369.86	1252.64
370.07	1264.58
370.28	1258.37
370.49	1263.04
370.70	1259.95
370.91	1261.88
371.12	1255.92
371.33	1260.24
371.54	1259.54
371.76	1262.68
371.97	1261.12
372.18	1265.48
372.39	1253.99
372.60	1262.37
372.81	1258.80
373.02	1257.21
373.23	1264.25
373.44	1258.62
373.65	1260.89
373.87	1257.37
374.08	1259.23
374.29	1264.31
374.50	1259.79
374.71	1257.45
374.92	1257.23
375.13	1263.27
375.34	1253.93
375.55	1260.95
375.76	1258.31
375.97	1263.60
376.19	1251.51
376.40	1259.62
376.61	1261.63
376.82	1262.96
377.03	1247.97
377.24	1264.54
377.45	1254.50
377.66	1256.18
377.87	1256.84
378.08	1261.36
378.29	1258.78
378.50	1265.17
378.71	1245.08
378.93	1263.27
379.14	1260.22
379.35	1261.16
379.56	1261.41
379.77	1261.06
379.98	1261.41
380.19	1267.28
380.40	1258.62
380.61	1256.53
380.82	1259.97
381.03	1260.81
381.24	1257.39
381.45	1258.97
381.66	1254.07
381.88	1269.02
382.09	1256.16
382.30	1271.77
382.51	1255.94
382.72	1259.42
382.93	1257.86
383.14	1257.02
383.35	1257.60
383.56	1254.46
383.77	1256.63
383.98	1271.71
384.19	1256.67
384.40	1257.49
384.61	1256.65
384.82	1263.76
385.03	1255.10
385.24	1267.30
385.45	1255.92
385.67	1262.78
385.88	1251.04
386.09	1259.89
386.30	1262.90
386.51	1257.74
386.72	1256.80
386.93	1262.84
387.14	1252.31
387.35	1261.96
387.56	1259.50
387.77	1259.23
387.98	1259.32
388.19	1258.33
388.40	1261.71
388.61	1259.26
388.82	1253.48
389.03	1264.81
389.24	1259.09
389.45	1254.89
389.66	1250.71
389.87	1267.24
390.08	1256.63
390.29	1258.46
390.50	1257.31
390.71	1263.15
390.92	1255.20
391.13	1266.10
391.34	1255.24
391.55	1261.59
391.76	1252.64
391.98	1264.33
392.19	1251.70
392.40	1253.75
392.61	1263.58
392.82	1269.43
393.03	1257.08
393.24	1263.49
393.45	1256.41
393.66	1258.78
393.87	1251.35
394.08	1257.33
394.29	1259.09
394.50	1260.83
394.71	1258.68
394.92	1266.55
395.13	1256.02
395.34	1266.81
395.55	1258.13
395.76	1263.86
395.97	1259.85
396.18	1265.32
396.39	1255.67
396.60	1259.60
396.81	1255.83
397.02	1268.53
397.23	1250.57
397.44	1257.47
397.65	1254.52
397.86	1267.98
398.07	1250.04
398.28	1260.93
398.49	1256.76
398.70	1262.61
398.91	1260.65
399.12	1255.81
399.33	1255.12
399.54	1269.62
399.75	1260.07
399.96	1269.04
400.17	1261.18
400.38	1259.69
