345.52	1255.12
345.73	1255.12
345.94	1255.12
346.16	1242.99
346.37	1243.47
346.58	1255.98
346.79	1257.94
347.00	1255.94
347.22	1260.93
347.43	1244.61
347.64	1256.04
347.85	1254.14
348.06	1263.68
348.28	1256.65
348.49	1259.40
348.70	1257.21
348.91	1259.38
349.12	1249.61
349.34	1260.81
349.55	1250.92
349.76	1259.34
349.97	1243.36
350.18	1256.41
350.40	1251.82
350.61	1261.32
350.82	1246.56
351.03	1261.63
351.24	1245.31
351.46	1259.01
351.67	1256.08
351.88	1259.52
352.09	1256.04
352.30	1256.67
352.51	1247.68
352.73	1261.36
352.94	1253.75
353.15	1268.18
353.36	1256.35
353.57	1257.70
353.79	1255.63
354.00	1253.50
354.21	1257.92
354.42	1259.87
354.63	1254.87
354.84	1256.53
355.06	1250.39
355.27	1251.35
355.48	1254.57
355.69	1257.17
355.90	1256.12
356.11	1259.05
356.33	1244.59
356.54	1265.73
356.75	1249.94
356.96	1259.28
357.17	1251.58
357.38	1254.54
357.60	1256.04
357.81	1263.27
358.02	1256.22
358.23	1265.36
358.44	1253.81
358.65	1257.88
358.87	1254.28
359.08	1255.45
359.29	1247.72
359.50	1258.50
359.71	1250.57
359.92	1263.25
360.13	1250.04
360.35	1259.87
360.56	1250.86
360.77	1258.09
360.98	1251.08
361.19	1260.32
361.40	1257.17
361.62	1260.81
361.83	1250.82
362.04	1249.96
362.25	1256.37
362.46	1265.54
362.67	1252.33
362.88	1262.06
363.10	1261.41
363.31	1258.87
363.52	1258.56
363.73	1262.68
363.94	1253.99
364.15	1266.24
364.36	1256.90
364.57	1255.96
364.79	1254.09
365.00	1262.88
365.21	1250.16
365.42	1262.16
365.63	1255.53
365.84	1267.51
366.05	1250.55
366.27	1253.25
366.48	1250.08
366.69	1259.95
366.90	1253.93
367.11	1258.99
367.32	1255.28
367.53	1261.12
367.74	1258.44
367.95	1257.04
368.17	1268.14
368.38	1259.50
368.59	1254.01
368.80	1261.67
369.01	1256.35
369.22	1263.90
369.43	1265.01
369.64	1253.68
369.86	1257.00
370.07	1268.20
370.28	1255.34
